2025-03-14 23:11:23,739 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:11:23,740 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:11:23,741 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:11:49,598 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:11:49,603 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:11:49,604 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:12:04,995 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:12:05,035 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:12:05,036 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:12:38,821 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:12:38,823 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:12:38,824 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:12:52,328 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:12:52,329 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:12:52,330 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:13:01,911 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:13:01,913 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:13:01,914 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:14:57,629 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:14:57,631 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:14:57,632 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:15:01,967 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:15:01,969 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:15:01,970 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:15:53,633 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:17:11,744 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:17:11,745 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:17:26,026 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:17:26,238 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:17:26,238 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:17:41,257 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:19:22,574 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:19:22,581 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:19:47,267 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:19:48,862 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:19:48,863 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:20:01,749 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:20:02,292 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:20:02,292 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:20:20,677 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:20:20,811 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:20:20,811 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
2025-03-14 23:21:15,946 INFO    MainThread:388287 [wandb_init.py:_resume_backend():442] resuming backend
2025-03-14 23:21:16,162 INFO    MainThread:388287 [jupyter.py:save_ipynb():373] not saving jupyter notebook
2025-03-14 23:21:16,163 INFO    MainThread:388287 [wandb_init.py:_pause_backend():437] pausing backend
